,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
7741,Tappan Japanese And Korean Cuisine,"128 W Main StLe Roy, NY 14482","[Breakfast, &, Brunch,, Middle, Eastern,, Vegetarian]",$,3.0 star rating,4 reviews,https://www.yelp.com/biz/biz/tappan-japanese-and-korean-cuisine-tappan,"136 E 3rd Street, New York, NY 10009"
7742,La Fontanella Ristorante Italiano,"1514 Washington StreetJamestown, NY 14701","[Vegetarian,, Caribbean,, Vegan]",$$$$,4.0 star rating,13 reviews,https://www.yelp.com/biz/biz/la-fontanella-ristorante-italiano-tappan-2,"136 E 3rd Street, New York, NY 10009"
7743,The ‘76 House,"212 N Main StJamestown, NY 14701","[American, (New),, Cocktail, Bars,, Wine, Bars]",$$,4.5 star rating,33 reviews,https://www.yelp.com/biz/biz/the-76-house-tappan-3,"136 E 3rd Street, New York, NY 10009"
7744,Giulio’s Restaurant,"114 E 3rd StJamestown, NY 14701","[American, (New),, Wine, Bars]",$$,4.5 star rating,33 reviews,https://www.yelp.com/biz/biz/giulios-restaurant-tappan,"136 E 3rd Street, New York, NY 10009"
7745,Giulio’s,"2100 Washington StJamestown, NY 14701",[Mediterranean],$,4.5 star rating,4 reviews,https://www.yelp.com/biz/biz/giulios-yonkers,"136 E 3rd Street, New York, NY 10009"
7746,Il Portico Ristorante & Bar,"2245 Washington StJamestown, NY 14701",[Italian],$$,4.0 star rating,19 reviews,https://www.yelp.com/biz/biz/il-portico-ristorante-and-bar-tappan,"136 E 3rd Street, New York, NY 10009"
7747,Giostra NY,"2000 Washington StJamestown, NY 14701","[Peruvian,, Tapas, Bars,, Cocktail, Bars]",$$,4.5 star rating,2 reviews,https://www.yelp.com/biz/biz/giostra-ny-tappan,"136 E 3rd Street, New York, NY 10009"
7748,Kano Yama Sushi,"516 W 4th StJamestown, NY 14701",[Pizza],$$,4.0 star rating,41 reviews,https://www.yelp.com/biz/biz/kano-yama-sushi-northvale-2,"136 E 3rd Street, New York, NY 10009"
7749,Strawberry Place,"209 N Main StJamestown, NY 14701","[Wine, Bars,, Tapas, Bars]",$$$$,3.0 star rating,2 reviews,https://www.yelp.com/biz/biz/strawberry-place-nyack-2,"136 E 3rd Street, New York, NY 10009"
7750,Art Cafe of Nyack,"79 Allen StJamestown, NY 14701",[Pizza],$$$,4.5 star rating,3 reviews,https://www.yelp.com/biz/biz/art-cafe-of-nyack-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7751,Main Essentials,"10 E 4th StJamestown, NY 14701","[Japanese,, Sushi, Bars]",$$,4.5 star rating,7 reviews,https://www.yelp.com/biz/biz/main-essentials-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7752,The Hudson House,"32 Vinedale AveIrondequoit, NY 14622","[Desserts,, American, (Traditional),, Cheesesteaks]",$$,3.5 star rating,7 reviews,https://www.yelp.com/biz/biz/the-hudson-house-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7753,Velo Bistro Wine Bar,"2255 E Ridge RdRochester, NY 14622","[Italian,, Wine, Bars,, Pizza]",$,3.5 star rating,435 reviews,https://www.yelp.com/biz/biz/velo-bistro-wine-bar-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7754,8 North Broadway,"1930 E Ridge RdRochester, NY 14622","[Seafood,, Steakhouses]",$$,3.5 star rating,43 reviews,https://www.yelp.com/biz/biz/8-north-broadway-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7755,La Fontana,"1780 E Ridge RdIrondequoit, NY 14622","[Sushi, Bars,, American, (New)]",$$$,4.0 star rating,79 reviews,https://www.yelp.com/biz/biz/la-fontana-nyack-2,"214 Graham Avenue, Brooklyn, NY 11206"
7756,Maura’s Kitchen,"2055 E Ridge RdRochester, NY 14622","[Skin, Care,, Hair, Salons,, Makeup, Artists]",$$,3.5 star rating,39 reviews,https://www.yelp.com/biz/biz/mauras-kitchen-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7757,Turiello’s Pizza House & Restaurant,"2255 E Ridge RdRochester, NY 14622","[Hair, Salons,, Day, Spas,, Nail, Salons]",$$,4.0 star rating,329 reviews,https://www.yelp.com/biz/biz/turiellos-pizza-house-and-restaurant-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7758,Alain’s Wine & Tapas,"2255 E Ridge Rd Ste 14Rochester, NY 14622","[Thrift, Stores,, Used,, Vintage, &, Consignment]",$$,5.0 star rating,1 review,https://www.yelp.com/biz/biz/alains-wine-and-tapas-nyack,"214 Graham Avenue, Brooklyn, NY 11206"
7759,Pizzeria FAVO,"1770 E Ridge RdRochester, NY 14622","[Beer,, Wine, &, Spirits]",$$,4.0 star rating,36 reviews,https://www.yelp.com/biz/biz/pizzeria-favo-pittsford-2,"214 Graham Avenue, Brooklyn, NY 11206"
7760,Plum Garden,"1780 E Ridge RdRochester, NY 14622","[Latin, American]",$$,4.0 star rating,1 review,https://www.yelp.com/biz/biz/plum-garden-pittsford,"341 W Broadway, New York, NY 10013"
7761,The Cheesecake Factory,"2255 Ridge Rd E Ste 420Irondequoit, NY 14621",[Delis],$$,4.5 star rating,7 reviews,https://www.yelp.com/biz/biz/the-cheesecake-factory-pittsford,"341 W Broadway, New York, NY 10013"
7762,Pomodoro Grill & Wine Bar,"2030 State Rt 104Ontario, NY 14614",[Chinese],$$,2.5 star rating,244 reviews,https://www.yelp.com/biz/biz/pomodoro-grill-and-wine-bar-rochester-2,"341 W Broadway, New York, NY 10013"
7763,Black & Blue Steak and Crab,"6258 Furnace RdOntario, NY 14519","[Pizza,, Italian]",$,5.0 star rating,12 reviews,https://www.yelp.com/biz/biz/black-and-blue-steak-and-crab-rochester-2,"341 W Broadway, New York, NY 10013"
7764,Next Door by Wegmans,"630 East AveRochester, NY 14607",[Jewelry],$,3.5 star rating,89 reviews,https://www.yelp.com/biz/biz/next-door-by-wegmans-rochester,"341 W Broadway, New York, NY 10013"
7765,Scott Miller,"6258 Furnace RdOntario, NY 14519","[Hair, Salons]",$,5.0 star rating,43 reviews,https://www.yelp.com/biz/biz/scott-miller-rochester,"341 W Broadway, New York, NY 10013"
7766,Shear Ego Salon & Spa,"1808 State Rte 104Ontario, NY 14519","[American, (New),, Lounges]",$,4.5 star rating,45 reviews,https://www.yelp.com/biz/biz/shear-ego-salon-and-spa-rochester-2,"341 W Broadway, New York, NY 10013"
7767,"Blue, A Goodwill Boutique","2000 Ridge RdOntario, NY 14519","[Seafood,, Cuban,, Italian]",$,4.0 star rating,9 reviews,https://www.yelp.com/biz/biz/blue-a-goodwill-boutique-rochester,"341 W Broadway, New York, NY 10013"
7768,Century Liquor & Wines,"1795 Ridge RdOntario, NY 14519","[Contractors,, Shades, &, Blinds]",$,4.0 star rating,46 reviews,https://www.yelp.com/biz/biz/century-liquor-and-wines-rochester,"341 W Broadway, New York, NY 10013"
7769,Sazon Dominicano,"2005 State Rte 104Ontario, NY 14519","[Boat, Dealers]",$,4.5 star rating,10 reviews,https://www.yelp.com/biz/biz/sazon-dominicano-freeport,"341 W Broadway, New York, NY 10013"
7780,Tropical Delicacy,"916 Panorama TrailRochester, NY 14625",[Italian],$$,5.0 star rating,4 reviews,https://www.yelp.com/biz/biz/tropical-delicacy-spring-valley,"845 2nd Avenue, New York, NY 10017"
7781,IHOP,"1650 Penfield RdRochester, NY 14625",[Chinese],$$$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/biz/ihop-spring-valley,"845 2nd Avenue, New York, NY 10017"
7782,Franco’s Pizzeria,"158 Hamilton StAlbion, NY 14411","[Delis,, Breakfast, &, Brunch,, Sandwiches]",$,3.5 star rating,41 reviews,https://www.yelp.com/biz/biz/francos-pizzeria-nanuet-2,"845 2nd Avenue, New York, NY 10017"
7783,Valley Cleaners,"310 West AveAlbion, NY 14411",[Gastropubs],$$$,4.0 star rating,67 reviews,https://www.yelp.com/biz/biz/valley-cleaners-spring-valley-2,"845 2nd Avenue, New York, NY 10017"
7784,Delizios Pizzeria,"171 S Clinton StAlbion, NY 14411","[Delis,, Coffee, &, Tea,, Bakeries]",$$,4.0 star rating,59 reviews,https://www.yelp.com/biz/biz/delizios-pizzeria-spring-valley,"845 2nd Avenue, New York, NY 10017"
7785,Burger King,"16 East AveAlbion, NY 14411","[Sushi, Bars,, Buffets]",$$,4.5 star rating,45 reviews,https://www.yelp.com/biz/biz/burger-king-spring-valley,"845 2nd Avenue, New York, NY 10017"
7786,Thruway Deli,"29 E Bank StAlbion, NY 14411",[Pizza],$$,4.5 star rating,19 reviews,https://www.yelp.com/biz/biz/thruway-deli-nanuet,"845 2nd Avenue, New York, NY 10017"
7787,Engravably Yours,"112 West AveAlbion, NY 14411",[French],$$,4.5 star rating,46 reviews,https://www.yelp.com/biz/biz/engravably-yours-spring-valley,"845 2nd Avenue, New York, NY 10017"
7788,Rebel Fitness Crossfit RFA,"168 S. Main StreetAlbion, NY 14411","[Greek,, Mediterranean]",$$,4.0 star rating,31 reviews,https://www.yelp.com/biz/biz/rebel-fitness-crossfit-rfa-nanuet-3,"845 2nd Avenue, New York, NY 10017"
7789,Sole Italian Eatery,"204 S Main StAlbion, NY 14411","[Specialty, Food,, Delis,, Sandwiches]",$$,4.5 star rating,10 reviews,https://www.yelp.com/biz/biz/sole-italian-eatery-oceanside-5?search_key=74396,"845 2nd Avenue, New York, NY 10017"
7910,Prince Umberto Pizzeria,"505 Schutt RdMiddletown, NY 10940","[Bars,, Gastropubs,, American, (New)]",$,4.0 star rating,33 reviews,https://www.yelp.com/biz/biz/prince-umberto-pizzeria-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7911,Thom Thom,"536 E Main StMiddletown, NY 10940","[Yelp, Events]",$$,3.5 star rating,80 reviews,https://www.yelp.com/biz/biz/thom-thom-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7912,Oregano Joe’s,"88 Dunning RdMiddletown, NY 10940","[Steakhouses,, Beer,, Wine, &, Spirits]",$$,4.0 star rating,111 reviews,https://www.yelp.com/biz/biz/oregano-joes-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7913,Otto’s Delicatessen,"444 Route 211 EMiddletown, NY 10940",[Italian],$,4.5 star rating,47 reviews,https://www.yelp.com/biz/biz/ottos-delicatessen-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7914,Lushair Unisex Salon,"420 Rt 211 WMiddletown, NY 10940",[Italian],$,3.0 star rating,125 reviews,https://www.yelp.com/biz/biz/lushair-unisex-salon-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7915,Corry’s Alehouse,"51 Orange Plaza LnMiddletown, NY 10940","[Japanese,, Sushi, Bars,, Asian, Fusion]",$,4.0 star rating,35 reviews,https://www.yelp.com/biz/biz/corrys-alehouse-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7916,The Cup Coffeehouse,"450 Route 211 EMiddletown, NY 10940","[Latin, American,, Cuban,, Caribbean]",$,3.5 star rating,16 reviews,https://www.yelp.com/biz/biz/the-cup-coffeehouse-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7917,Thai Coconut,"280 Rt 211 EMiddletown, NY 10940",[Italian],$$,4.5 star rating,159 reviews,https://www.yelp.com/biz/biz/thai-coconut-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7918,New Wave Seafood,"390 Rte 211 EMiddletown, NY 10940","[Wine, Bars,, American, (New),, Cocktail, Bars]",$$,4.5 star rating,30 reviews,https://www.yelp.com/biz/biz/new-wave-seafood-wantagh,"2027 Emmons Avenue, Brooklyn, NY 11235"
7919,Serendipity 3,"400 Rt 211EMiddletown, NY 10940",[Spanish],$$,4.0 star rating,56 reviews,https://www.yelp.com/biz/biz/serendipity-3-new-york,"2027 Emmons Avenue, Brooklyn, NY 11235"
7950,Bin 56,"134 Reade StNew York, NY 10013","[American, (Traditional),, Breakfast, &, Brunch]",$$$$,4.0 star rating,116 reviews,https://www.yelp.com/biz/biz/bin-56-huntington,"4 W 14th Street, New York, NY 10011"
7951,Stella Blue,"184 Duane StNew York, NY 10013",[Thai],$$,4.0 star rating,807 reviews,https://www.yelp.com/biz/biz/stella-blue-huntington,"4 W 14th Street, New York, NY 10011"
7952,Bravo Nader,"163 Duane StNew York, NY 10013","[Seafood, Markets,, Seafood]",$,3.5 star rating,31 reviews,https://www.yelp.com/biz/biz/bravo-nader-huntington,"4 W 14th Street, New York, NY 10011"
7953,Toast & Co,"270 Greenwich StNew York, NY 10007","[Bars,, Seafood,, American, (New)]",$,4.0 star rating,686 reviews,https://www.yelp.com/biz/biz/toast-and-co-huntington,"4 W 14th Street, New York, NY 10011"
7954,Thai USA,"315 Greenwich StNew York, NY 10013",[Italian],$$,3.5 star rating,409 reviews,https://www.yelp.com/biz/biz/thai-usa-huntington,"4 W 14th Street, New York, NY 10011"
7955,Marty’s Gourmet Seafood,"165 Duane StNew York, NY 10013","[Mediterranean,, Seafood,, Greek]",$$,4.5 star rating,479 reviews,https://www.yelp.com/biz/biz/martys-gourmet-seafood-huntington,"4 W 14th Street, New York, NY 10011"
7956,Southdown Coffee,"275 Greenwich StNew York, NY 10007",[Italian],$$,4.0 star rating,1263 reviews,https://www.yelp.com/biz/biz/southdown-coffee-huntington-3,"4 W 14th Street, New York, NY 10011"
7957,DiRaimo Pizzeria,"295 Greenwich StNew York, NY 10007","[Steakhouses,, Argentine]",$,4.5 star rating,103 reviews,https://www.yelp.com/biz/biz/diraimo-pizzeria-huntington-2,"4 W 14th Street, New York, NY 10011"
7958,Cassis,"1 Hudson StNew York, NY 10013","[American, (Traditional),, Breakfast, &, Brunch]",$$,4.5 star rating,499 reviews,https://www.yelp.com/biz/biz/cassis-huntington,"4 W 14th Street, New York, NY 10011"
7959,Bin 56,"231 Mott StNew York, NY 10012","[American, (New),, Chicken, Shop]",$,3.5 star rating,1262 reviews,https://www.yelp.com/biz/biz/bin-56-huntington,"4 W 14th Street, New York, NY 10011"
7970,BKLYN Larder,"829 BroadwayNewburgh, NY 12550",[Chinese],$$,5.0 star rating,4 reviews,https://www.yelp.com/biz/biz/bklyn-larder-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7971,Doughnut Plant,"691 BdwyNewburgh, NY 12550","[Bars,, American, (Traditional),, Music, Venues]",$$,3.5 star rating,7 reviews,https://www.yelp.com/biz/biz/doughnut-plant-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7972,Taro Sushi,"10 Rt 17KNewburgh, NY 12550","[Pubs,, Chicken, Wings,, American, (Traditional)]",$$,4.5 star rating,4 reviews,https://www.yelp.com/biz/biz/taro-sushi-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7973,Chick P,"21 Rt 17KNewburgh, NY 12550","[Coffee, &, Tea,, Jewelry,, Gift, Shops]",$$,4.5 star rating,61 reviews,https://www.yelp.com/biz/biz/chick-p-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7974,Sugarcane,"300 Dupont AveNewburgh, NY 12550","[Pizza,, Breakfast, &, Brunch]",$,4.0 star rating,295 reviews,https://www.yelp.com/biz/biz/sugarcane-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7975,Bleachers Sports Bar & Grill,"52 Rt 17kNewburgh, NY 12550","[Delis,, Breakfast, &, Brunch,, Bagels]",$,4.0 star rating,221 reviews,https://www.yelp.com/biz/biz/bleachers-sports-bar-and-grill-park-slope?search_key=42736,"235 E 60th Street, New York, NY 10022"
7976,Don Chingon,"200 Stony Brook CtNewburgh, NY 12550",[Chinese],$$,4.0 star rating,94 reviews,https://www.yelp.com/biz/biz/don-chingon-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7977,Morgan’s Barbecue,"52 Rt 17kNewburgh, NY 12550","[Donuts,, Coffee, &, Tea]",$$,4.5 star rating,101 reviews,https://www.yelp.com/biz/biz/morgans-barbecue-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7978,Bergen Dean Sandwich Shop,"1200 Stony Brook CtNewburgh, NY 12550","[Hair, Salons]",$$,3.5 star rating,105 reviews,https://www.yelp.com/biz/biz/bergen-dean-sandwich-shop-brooklyn?search_key=42736,"235 E 60th Street, New York, NY 10022"
7979,Crepe Heaven,"546 Smithtown BypSmithtown, NY 11787","[American, (Traditional)]",$,4.0 star rating,73 reviews,https://www.yelp.com/biz/biz/crepe-heaven-binghamton,"235 E 60th Street, New York, NY 10022"
7980,Long Feng Chinese,"525 Smithtown BypHauppauge, NY 11788","[Delis,, Breakfast, &, Brunch,, Bagels]",$$,4.5 star rating,46 reviews,https://www.yelp.com/biz/biz/long-feng-chinese-binghamton,"147 Spring Street, New York, NY 10012"
7981,Cyber Cafe West,"558 Smithtown BypassSmithtown, NY 11787",[Chinese],$$$,3.5 star rating,34 reviews,https://www.yelp.com/biz/biz/cyber-cafe-west-binghamton,"147 Spring Street, New York, NY 10012"
7982,The Old Union Hotel,"325 Nesconset HwyHauppauge, NY 11788","[Soul, Food,, Barbeque]",$$,4.0 star rating,165 reviews,https://www.yelp.com/biz/biz/the-old-union-hotel-binghamton,"147 Spring Street, New York, NY 10012"
7983,Tom’s Coffee Cards & Gifts,"555 Rt 111Hauppauge, NY 11788",[Creperies],$,4.5 star rating,134 reviews,https://www.yelp.com/biz/biz/toms-coffee-cards-and-gifts-binghamton,"147 Spring Street, New York, NY 10012"
7984,Nirchi’s Pizza,"377 Nesconset HwyHauppauge, NY 11788","[Breakfast, &, Brunch,, Diners,, Burgers]",$,5.0 star rating,10 reviews,https://www.yelp.com/biz/biz/nirchis-pizza-binghamton-2,"147 Spring Street, New York, NY 10012"
7985,The Bagel Factory,"320 Maple AveSmithtown, NY 11787","[Middle, Eastern,, American, (Traditional)]",$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/biz/the-bagel-factory-binghamton,"147 Spring Street, New York, NY 10012"
7986,Red House Restaurant,"300 Maple AveSmithtown, NY 11787",[Restaurants],$$,4.0 star rating,57 reviews,https://www.yelp.com/biz/biz/red-house-restaurant-binghamton-2,"147 Spring Street, New York, NY 10012"
7987,Dunkin’ Donuts,"306 Maple AveSmithtown, NY 11787","[Bars,, American, (Traditional),, Music, Venues]",$$,4.0 star rating,175 reviews,https://www.yelp.com/biz/biz/dunkin-donuts-binghamton-2,"147 Spring Street, New York, NY 10012"
7988,Cost Cutters,"555 Rte 111Hauppauge, NY 11788","[Pubs,, Chicken, Wings,, American, (Traditional)]",$$,4.5 star rating,67 reviews,https://www.yelp.com/biz/biz/cost-cutters-binghamton,"147 Spring Street, New York, NY 10012"
7989,Sharkey’s Restaurant,"3027 Steinway StAstoria, NY 11103","[Sports, Bars,, American, (New),, Seafood]",$$,3.5 star rating,279 reviews,https://www.yelp.com/biz/biz/sharkeys-restaurant-binghamton,"147 Spring Street, New York, NY 10012"
8020,Rocco Pizza,"64 Jackson AveLackawanna, NY 14218","[Latin, American,, Beer, Bar]",$,3.0 star rating,118 reviews,https://www.yelp.com/biz/biz/rocco-pizza-brooklyn,"80 6th Avenue, Brooklyn, NY 11217"
8021,U Like,"2530 Hamburg TpkeBuffalo, NY 14218","[Bars,, Cafes]",$,3.5 star rating,51 reviews,https://www.yelp.com/biz/biz/u-like-brooklyn,"80 6th Avenue, Brooklyn, NY 11217"
8022,Simple Pleasures Cafe,"2530 Hamburg TpkeLackawanna, NY 14218","[Coffee, &, Tea,, Cafes]",$$,3.0 star rating,21 reviews,https://www.yelp.com/biz/biz/simple-pleasures-cafe-brooklyn,"80 6th Avenue, Brooklyn, NY 11217"
8023,Lucha Lucha,"93 Ridge RdBuffalo, NY 14218",[Indian],$$,4.5 star rating,28 reviews,https://www.yelp.com/biz/biz/lucha-lucha-brooklyn-2,"80 6th Avenue, Brooklyn, NY 11217"
8024,Nostrand Cafe,"2540 Hamburg TpkeLackawanna, NY 14218","[Italian,, Lounges]",$$,4.5 star rating,76 reviews,https://www.yelp.com/biz/biz/nostrand-cafe-bedford-stuyvesant,"80 6th Avenue, Brooklyn, NY 11217"
8025,Samurai Papa BS,"2500 Hamburg TpkeLackawanna, NY 14218",[Chinese],$,4.5 star rating,61 reviews,https://www.yelp.com/biz/biz/samurai-papa-bs-bedford-stuyvesant,"80 6th Avenue, Brooklyn, NY 11217"
8026,750 Myrtle Diner,"647 Ridge RdLackawanna, NY 14218","[Cafes,, Coffee, &, Tea,, Vegetarian]",$$,4.0 star rating,31 reviews,https://www.yelp.com/biz/biz/750-myrtle-diner-bedford-stuyvesant-2,"80 6th Avenue, Brooklyn, NY 11217"
8027,Brooklyn Kolache Co,"717 Ridge RdLackawanna, NY 14218","[Cafes,, Coffee, &, Tea,, Juice, Bars, &, Smoothies]",$,4.0 star rating,58 reviews,https://www.yelp.com/biz/biz/brooklyn-kolache-co-brooklyn,"80 6th Avenue, Brooklyn, NY 11217"
8028,MOLOKO,"1 Warsaw StBuffalo, NY 14218","[Diners,, Breakfast, &, Brunch]",$,4.0 star rating,27 reviews,https://www.yelp.com/biz/biz/moloko-bedford-stuyvesant-4,"80 6th Avenue, Brooklyn, NY 11217"
8029,The Evergreen,"3785 S Park AveBlasdell, NY 14219",[Pizza],$$,4.0 star rating,94 reviews,https://www.yelp.com/biz/biz/the-evergreen-brooklyn,"80 6th Avenue, Brooklyn, NY 11217"
8070,The Trattoria,"37 S Moger AveMount Kisco, NY 10549","[American, (Traditional),, Pubs]",$,3.5 star rating,112 reviews,https://www.yelp.com/biz/biz/the-trattoria-st-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
8071,Akira Steak House & Sushi Bar,"20 S Moger AveMount Kisco, NY 10549",[Mexican],$$,4.5 star rating,65 reviews,https://www.yelp.com/biz/biz/akira-steak-house-and-sushi-bar-smithtown,"183 Tompkins Avenue, Brooklyn, NY 11206"
8072,Penney’s North Country Car Care Center,"53 S Moger AveMount Kisco, NY 10549",[Italian],$$,4.0 star rating,268 reviews,https://www.yelp.com/biz/biz/penneys-north-country-car-care-center-st-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
8073,BLT Cafe,"69 S Moger AveMount Kisco, NY 10549","[Mediterranean,, Seafood,, Greek]",$$,4.5 star rating,127 reviews,https://www.yelp.com/biz/biz/blt-cafe-st-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
8074,Purity Spa,"31 E Main StMount Kisco, NY 10549",[Pizza],$$,4.0 star rating,449 reviews,https://www.yelp.com/biz/biz/purity-spa-saint-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
8075,Energy Fitness & Wellness,"29 Main StMount Kisco, NY 10549","[Mediterranean,, Gluten-Free,, Vegetarian]",$$,4.5 star rating,94 reviews,https://www.yelp.com/biz/biz/energy-fitness-and-wellness-saint-james-2,"183 Tompkins Avenue, Brooklyn, NY 11206"
8076,Soul Brew,"38 E Main StMount Kisco, NY 10549","[Salad,, Sandwiches,, Italian]",$$,3.5 star rating,92 reviews,https://www.yelp.com/biz/biz/soul-brew-saint-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
8077,Roots Hair Salon,"1 Kirby PlazaMount Kisco, NY 10549","[Beer, Bar,, Gastropubs,, Burgers]",$$,4.0 star rating,9 reviews,https://www.yelp.com/biz/biz/roots-hair-salon-st-james,"183 Tompkins Avenue, Brooklyn, NY 11206"
