,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
761,Motorino,"415 Beach 129th StRockaway Park, NY 11694","[Pizza,, Italian]",$$$,4.0 star rating,151 reviews,https://www.yelp.com/biz/motorino-brooklyn-2,"269 Withers Street, Brooklyn, NY 11211"
762,Meadowsweet,"438 Beach 129th StQueens, NY 11694","[American, (Traditional)]",$$,4.0 star rating,194 reviews,https://www.yelp.com/biz/meadowsweet-williamsburg,"269 Withers Street, Brooklyn, NY 11211"
763,Peter Luger,"438 Beach 129th StRockaway Park, NY 11694",[Steakhouses],$$,4.0 star rating,3754 reviews,https://www.yelp.com/biz/peter-luger-brooklyn-2,"269 Withers Street, Brooklyn, NY 11211"
764,Delaney BBQ,"421A Beach 129th StRockaway Park, NY 11694","[American, (Traditional),, Barbeque]",$$$$,4.0 star rating,405 reviews,https://www.yelp.com/biz/delaney-bbq-brooklyn,"269 Withers Street, Brooklyn, NY 11211"
765,Baby’s All Right,"426 Beach 129th StQueens, NY 11694","[Bars,, Music, Venues,, American, (Traditional)]",$$$,3.5 star rating,142 reviews,https://www.yelp.com/biz/babys-all-right-brooklyn,"269 Withers Street, Brooklyn, NY 11211"
766,Gordon Bennett,"420 Beach 129th StBelle Harbor, NY 11694","[British,, Pubs,, Gastropubs]",$$,4.0 star rating,97 reviews,https://www.yelp.com/biz/gordon-bennett-brooklyn,"269 Withers Street, Brooklyn, NY 11211"
767,Pokito,"414 Beach 129th StRockaway Park, NY 11694","[Bars,, Asian, Fusion,, American, (New)]",$,4.5 star rating,52 reviews,https://www.yelp.com/biz/pokito-brooklyn-2,"269 Withers Street, Brooklyn, NY 11211"
768,Pies-n-Thighs,"418 Beach 129th StRockaway Park, NY 11694","[Southern,, Barbeque,, Breakfast, &, Brunch]",$$,4.0 star rating,2167 reviews,https://www.yelp.com/biz/pies-n-thighs-brooklyn,"269 Withers Street, Brooklyn, NY 11211"
769,MIUSA Wine Bar,"410 Beach 129th StRockaway Park, NY 11694","[Wine, Bars,, American, (Traditional)]",$,4.5 star rating,97 reviews,https://www.yelp.com/biz/miusa-wine-bar-brooklyn,"269 Withers Street, Brooklyn, NY 11211"
770,Sweet Buttons Desserts,"800 6th AveNew York, NY 10001","[Desserts,, Bakeries,, Coffee, &, Tea]",$$,4.0 star rating,192 reviews,https://www.yelp.com/biz/sweet-buttons-desserts-new-york,"143 Broadway, Brooklyn, NY 11211"
771,Russ & Daughters Cafe,"48 W 27th StNew York, NY 10001","[Breakfast, &, Brunch,, Seafood]",$$,4.0 star rating,440 reviews,https://www.yelp.com/biz/russ-and-daughters-cafe-new-york-5,"143 Broadway, Brooklyn, NY 11211"
772,Contra,"37 W 26th StNew York, NY 10010","[American, (New)]",$$$,4.0 star rating,176 reviews,https://www.yelp.com/biz/contra-new-york,"143 Broadway, Brooklyn, NY 11211"
773,Wolfnights,"36 W 28th StNew York, NY 10001",[Sandwiches],$,4.0 star rating,361 reviews,https://www.yelp.com/biz/wolfnights-new-york,"143 Broadway, Brooklyn, NY 11211"
774,Caffe Vita,"20 W 29th StNew York, NY 10001","[Coffee, &, Tea]",$$$$,4.5 star rating,143 reviews,https://www.yelp.com/biz/caffe-vita-new-york-2,"143 Broadway, Brooklyn, NY 11211"
775,Creperie,"1170 BroadwayNew York, NY 10001",[Creperies],$$,4.0 star rating,429 reviews,https://www.yelp.com/biz/creperie-new-york,"143 Broadway, Brooklyn, NY 11211"
776,RISE Coffee,"10 W 28th StNew York, NY 10001","[Coffee, &, Tea]",$,5.0 star rating,55 reviews,https://www.yelp.com/biz/rise-coffee-new-york,"143 Broadway, Brooklyn, NY 11211"
777,La Margarita Pizza,"55 W 27th StNew York, NY 10001",[Pizza],$,4.5 star rating,189 reviews,https://www.yelp.com/biz/la-margarita-pizza-new-york,"143 Broadway, Brooklyn, NY 11211"
778,Wildair,"1170 BroadwayNew York, NY 10001","[American, (New)]",$$,4.0 star rating,87 reviews,https://www.yelp.com/biz/wildair-new-york,"143 Broadway, Brooklyn, NY 11211"
779,Marshall Stack,"1164 BroadwayNew York, NY 10001",[Bars],$,4.0 star rating,208 reviews,https://www.yelp.com/biz/marshall-stack-new-york,"143 Broadway, Brooklyn, NY 11211"
780,Dun-Well Doughnuts,"19 Old Fulton StBrooklyn, NY 11201","[Donuts,, Vegan,, Coffee, &, Tea]",$$,4.0 star rating,656 reviews,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn,"81 Rivington Street, New York, NY 10002"
781,the TOPAZ,"1 Water StBrooklyn, NY 11201","[Bars,, Tapas/Small, Plates]",$$,5.0 star rating,47 reviews,https://www.yelp.com/biz/the-topaz-east-williamsburg,"81 Rivington Street, New York, NY 10002"
782,Stella Di Sicilia Bakery,"66 Hicks StBrooklyn, NY 11201","[Bakeries,, Sandwiches,, Desserts]",$$,4.5 star rating,44 reviews,https://www.yelp.com/biz/stella-di-sicilia-bakery-brooklyn,"81 Rivington Street, New York, NY 10002"
783,Champs Diner,"1 Old Fulton StBrooklyn, NY 11201","[Vegan,, Bakeries,, Diners]",$$,4.0 star rating,758 reviews,https://www.yelp.com/biz/champs-diner-brooklyn,"81 Rivington Street, New York, NY 10002"
784,Jessi’s Coffee Shop,"Pier 1 Brooklyn Bridge ParkBrooklyn, NY 11201","[Coffee, &, Tea,, Bakeries,, Sandwiches]",$$,4.5 star rating,79 reviews,https://www.yelp.com/biz/jessis-coffee-shop-brooklyn,"81 Rivington Street, New York, NY 10002"
785,Cafe Los Arcos,"1 Front StBrooklyn, NY 11201",[Mexican],$$,3.5 star rating,76 reviews,https://www.yelp.com/biz/cafe-los-arcos-brooklyn,"81 Rivington Street, New York, NY 10002"
786,Bushwick Pita Palace,"47 Hicks StBrooklyn, NY 11201","[Mexican,, Mediterranean]",$,3.5 star rating,155 reviews,https://www.yelp.com/biz/bushwick-pita-palace-brooklyn,"81 Rivington Street, New York, NY 10002"
787,The Brooklyn Tree,"12 Furman StBrooklyn, NY 11201","[American, (Traditional),, Sandwiches,, Coffee, &, Tea]",$$,5.0 star rating,25 reviews,https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2,"81 Rivington Street, New York, NY 10002"
788,Win Son,"5 Front StBrooklyn, NY 11201","[Taiwanese,, American, (New)]",$$,4.5 star rating,60 reviews,https://www.yelp.com/biz/win-son-brooklyn-4,"81 Rivington Street, New York, NY 10002"
789,Sweet Science,"44 Henry StBrooklyn, NY 11201","[Bars,, Burgers,, American, (New)]",$$,4.0 star rating,293 reviews,https://www.yelp.com/biz/sweet-science-brooklyn,"81 Rivington Street, New York, NY 10002"
790,Pico,"590 E 169th StBronx, NY 10456","[Mexican,, Bars]",$,4.5 star rating,177 reviews,https://www.yelp.com/biz/pico-rockaway,"210 Montrose Avenue, Brooklyn, NY 11206"
791,Ciro’s Pastry Shop,"3746 3rd AvenueBronx, NY 10456","[Bakeries,, Cafes,, Coffee, &, Tea]",$$,4.5 star rating,20 reviews,https://www.yelp.com/biz/ciros-pastry-shop-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
792,Sand Tax & Accounting,"3822 3rd AveClaremont, NY 10457","[Accountants,, Tax, Services]",$,5.0 star rating,9 reviews,https://www.yelp.com/biz/sand-tax-and-accounting-queens-2,"210 Montrose Avenue, Brooklyn, NY 11206"
793,Beach Bagel,"3754 3rd AvenueBronx, NY 10456",[Bagels],$,4.0 star rating,14 reviews,https://www.yelp.com/biz/beach-bagel-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
794,East Meets West,"980 Morris AveBronx, NY 10456",[Chinese],$,3.0 star rating,28 reviews,https://www.yelp.com/biz/east-meets-west-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
795,Blue Beach Nails,"1538 Webster AveBronx, NY 10457","[Nail, Salons]",$$,3.5 star rating,16 reviews,https://www.yelp.com/biz/blue-beach-nails-queens,"210 Montrose Avenue, Brooklyn, NY 11206"
796,Plum Tomatoes Pizzeria & Restaurant,"1309 Prospect AvenueBronx, NY 10459","[Pizza,, Italian]",$,2.5 star rating,64 reviews,https://www.yelp.com/biz/plum-tomatoes-pizzeria-and-restaurant-belle-harbor,"210 Montrose Avenue, Brooklyn, NY 11206"
797,Surf and Swirl Self Serve Frozen Yogurt,"750 E 169th StBronx, NY 10456","[Ice, Cream, &, Frozen, Yogurt,, Restaurants]",$$,5.0 star rating,2 reviews,https://www.yelp.com/biz/surf-and-swirl-self-serve-frozen-yogurt-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
798,Bon Appetit,"3706 3rd AveBronx, NY 10456",[Sandwiches],$,4.0 star rating,10 reviews,https://www.yelp.com/biz/bon-appetit-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
799,Breezy Dogs Shakes & More,"119 E Mount Eden AveMount Eden, NY 10452","[Juice, Bars, &, Smoothies,, Burgers]",$$,3.5 star rating,18 reviews,https://www.yelp.com/biz/breezy-dogs-shakes-and-more-rockaway-park,"210 Montrose Avenue, Brooklyn, NY 11206"
800,Waldy’s Wood Fired Pizza & Penne,"113 W 116th StNew York, NY 10026",[Pizza],$$,4.0 star rating,612 reviews,https://www.yelp.com/biz/waldys-wood-fired-pizza-and-penne-new-york-5,"444 Beach 129th Street, Belle Harbor, NY 11694"
801,Bombay Sandwich Co.,"135 W 116th StNew York, NY 10026","[Vegan,, Vegetarian,, Gluten-Free]",$$,4.0 star rating,253 reviews,https://www.yelp.com/biz/bombay-sandwich-co-new-york,"444 Beach 129th Street, Belle Harbor, NY 11694"
802,Flatiron Room,"55 St Nicholas AveNew York, NY 10026","[Lounges,, Jazz, &, Blues,, American, (Traditional)]",$$,4.5 star rating,499 reviews,https://www.yelp.com/biz/flatiron-room-new-york,"444 Beach 129th Street, Belle Harbor, NY 11694"
803,Pergola,"60-62 W  116th StManhattan, NY 10026","[Hookah, Bars,, Mediterranean,, Lounges]",$$,3.5 star rating,373 reviews,https://www.yelp.com/biz/pergola-new-york-4,"444 Beach 129th Street, Belle Harbor, NY 11694"
804,Stumptown Coffee Roasters,"46 W 116th StNew York, NY 10026","[Coffee, &, Tea]",$,4.5 star rating,1246 reviews,https://www.yelp.com/biz/stumptown-coffee-roasters-new-york,"444 Beach 129th Street, Belle Harbor, NY 11694"
805,The NoMad Restaurant,"120 W 116th StNew York, NY 10026","[French,, American, (New),, Cocktail, Bars]",$,4.0 star rating,960 reviews,https://www.yelp.com/biz/the-nomad-restaurant-new-york,"444 Beach 129th Street, Belle Harbor, NY 11694"
806,The NoMad Bar,"53 W 116th StNew York, NY 10026","[Cocktail, Bars]",$$,4.5 star rating,247 reviews,https://www.yelp.com/biz/the-nomad-bar-new-york-2,"444 Beach 129th Street, Belle Harbor, NY 11694"
807,Mulberry & Vine,"57 Lenox AveNew York, NY 10026","[American, (New)]",$,4.0 star rating,34 reviews,https://www.yelp.com/biz/mulberry-and-vine-new-york-2,"444 Beach 129th Street, Belle Harbor, NY 11694"
808,The NoMad Hotel,"108 W 116th StNew York, NY 10026","[Gastropubs,, Lounges]",$$,4.0 star rating,171 reviews,https://www.yelp.com/biz/the-nomad-hotel-new-york-3,"444 Beach 129th Street, Belle Harbor, NY 11694"
809,sweetgreen,"219 W 116 StNew York, NY 10026","[Salad,, Vegetarian]",$$,4.0 star rating,436 reviews,https://www.yelp.com/biz/sweetgreen-new-york-2,"444 Beach 129th Street, Belle Harbor, NY 11694"
810,Juliana’s Pizza,"1389 Fulton StBrooklyn, NY 11216",[Pizza],$$,4.5 star rating,1153 reviews,https://www.yelp.com/biz/julianas-pizza-brooklyn-5,"46 W 28th Street, New York, NY 10001"
811,The River Café,"1450 Fulton StBedford-Stuyvesant, NY 11216","[American, (New)]",$$,4.0 star rating,733 reviews,https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3,"46 W 28th Street, New York, NY 10001"
812,Jack the Horse Tavern,"1427 Fulton StBrooklyn, NY 11216","[American, (New),, Desserts,, Bars]",$$,4.0 star rating,316 reviews,https://www.yelp.com/biz/jack-the-horse-tavern-brooklyn,"46 W 28th Street, New York, NY 10001"
813,Shake Shack,"486 Tompkins AveBrooklyn, NY 11216","[American, (Traditional),, Burgers,, Ice, Cream, &, Frozen, Yogurt]",$$,4.0 star rating,206 reviews,https://www.yelp.com/biz/shake-shack-brooklyn-12,"46 W 28th Street, New York, NY 10001"
814,Calexico Taco / Burrito Cart,"1483 Fulton StBrooklyn, NY 11216","[Mexican,, Food, Stands]",$$,3.5 star rating,31 reviews,https://www.yelp.com/biz/calexico-taco-burrito-cart-brooklyn,"46 W 28th Street, New York, NY 10001"
815,Grimaldi’s,"925B Marcy AveBrooklyn, NY 11216",[Pizza],$$,3.5 star rating,3976 reviews,https://www.yelp.com/biz/grimaldis-brooklyn-4,"46 W 28th Street, New York, NY 10001"
816,Tutt Cafe,"481 Nostrand AveBrooklyn, NY 11216","[Middle, Eastern]",$$$,4.0 star rating,163 reviews,https://www.yelp.com/biz/tutt-cafe-brooklyn,"46 W 28th Street, New York, NY 10001"
817,Brooklyn Bridge Garden Bar,"415 Tompkins AveBrooklyn, NY 11221","[American, (New),, Beer, Bar,, Cocktail, Bars]",$$,3.0 star rating,82 reviews,https://www.yelp.com/biz/brooklyn-bridge-garden-bar-brooklyn,"46 W 28th Street, New York, NY 10001"
818,Gran Electrica,"260 Halsey StreetBedford-Stuyvesant, NY 11216","[Mexican,, Breakfast, &, Brunch]",$,3.5 star rating,323 reviews,https://www.yelp.com/biz/gran-electrica-brooklyn,"46 W 28th Street, New York, NY 10001"
819,Henry’s End Restaurant,"533 Nostrand AveBrooklyn, NY 11216","[American, (New),, Bars,, Seafood]",$$,4.0 star rating,271 reviews,https://www.yelp.com/biz/henrys-end-restaurant-brooklyn-2,"46 W 28th Street, New York, NY 10001"
820,Bognan International West African Restaurant,"64-19 Myrtle AveGlendale, NY 11385",[African],$$,4.5 star rating,13 reviews,https://www.yelp.com/biz/bognan-international-west-african-restaurant-bronx,"90 Furman Street, Brooklyn, NY 11201"
821,Papa John’s Pizza,"6516 Myrtle AveGlendale, NY 11385",[Pizza],$$,1.0 star rating,4 reviews,https://www.yelp.com/biz/papa-johns-pizza-bronx-21,"90 Furman Street, Brooklyn, NY 11201"
822,Jade Food Center,"6201 Myrtle AveRidgewood, NY 11385",[Delis],$$,5.0 star rating,1 review,https://www.yelp.com/biz/jade-food-center-claremont,"90 Furman Street, Brooklyn, NY 11201"
823,Third Square Food,"6436 Myrtle AveGlendale, NY 11385",[Restaurants],$,4.5 star rating,104 reviews,https://www.yelp.com/biz/third-square-food-bronx,"90 Furman Street, Brooklyn, NY 11201"
824,Hungry Bird,"6041 Myrtle AveRidgewood, NY 11385","[Indian,, Salad,, Asian, Fusion]",$$$,4.5 star rating,2 reviews,https://www.yelp.com/biz/hungry-bird-bronx-2,"90 Furman Street, Brooklyn, NY 11201"
825,La Fortuna Restaurant,"5910 Myrtle AveRidgewood, NY 11385","[Latin, American]",$$,4.0 star rating,10 reviews,https://www.yelp.com/biz/la-fortuna-restaurant-bronx,"90 Furman Street, Brooklyn, NY 11201"
826,Prospect Coffee Shop,"5940 Myrtle AveRidgewood, NY 11385","[American, (Traditional),, Coffee, &, Tea,, Breakfast, &, Brunch]",$$$,3.5 star rating,14 reviews,https://www.yelp.com/biz/prospect-coffee-shop-bronx,"90 Furman Street, Brooklyn, NY 11201"
827,Back Home 2,"70-02 Fresh Pond RdRidgewood, NY 11385",[Caribbean],$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/back-home-2-bronx,"90 Furman Street, Brooklyn, NY 11201"
828,Dragon Restaurant,"6091 Myrtle AveRidgewood, NY 11385",[Chinese],$$$,4.0 star rating,1714 reviews,https://www.yelp.com/biz/dragon-restaurant-bronx-2,"90 Furman Street, Brooklyn, NY 11201"
829,Luigi’s Pizzaria,"68-67 Fresh Pond RdRidgewood, NY 11385","[Pizza,, Italian]",$$$,4.0 star rating,109 reviews,https://www.yelp.com/biz/luigis-pizzaria-mount-eden,"90 Furman Street, Brooklyn, NY 11201"
830,Amy Ruth’s,"570 Amsterdam AveNew York, NY 10024","[Southern,, Soul, Food]",$,4.5 star rating,400 reviews,https://www.yelp.com/biz/amy-ruths-new-york,"3752 3rd Avenue, Bronx, NY 10456"
831,Harlem Pizza Co.,"568 Amsterdam AvenueNew York, NY 10024",[Pizza],$,4.0 star rating,20 reviews,https://www.yelp.com/biz/harlem-pizza-co-new-york,"3752 3rd Avenue, Bronx, NY 10456"
832,Seasoned Vegan,"584 Amsterdam AveNew York, NY 10024","[Vegan,, Vegetarian,, Soul, Food]",$$$,4.0 star rating,50 reviews,https://www.yelp.com/biz/seasoned-vegan-new-york-2,"3752 3rd Avenue, Bronx, NY 10456"
833,Sea and Sea,"566 Amsterdam AveNew York, NY 10024","[Seafood,, Seafood, Markets]",$$,4.0 star rating,37 reviews,https://www.yelp.com/biz/sea-and-sea-manhattan,"3752 3rd Avenue, Bronx, NY 10456"
834,The Restaurant at MIST,"541 Amsterdam AveNew York, NY 10024","[Wine, Bars,, American, (New),, Venues, &, Event, Spaces]",$$,4.5 star rating,10 reviews,https://www.yelp.com/biz/the-restaurant-at-mist-new-york,"3752 3rd Avenue, Bronx, NY 10456"
835,Le Baobab Restaurants,"551 Amsterdam AveNew York, NY 10024",[Senegalese],$$,3.5 star rating,200 reviews,https://www.yelp.com/biz/le-baobab-restaurants-new-york,"3752 3rd Avenue, Bronx, NY 10456"
836,Popeyes,"564 Amsterdam AveNew York, NY 10024","[Chicken, Wings,, Southern]",$$,3.5 star rating,65 reviews,https://www.yelp.com/biz/popeyes-new-york-2,"3752 3rd Avenue, Bronx, NY 10456"
837,L Encanto D Lola,"566 AmsterdamNew York, NY 10024",[Mexican],$$,4.5 star rating,93 reviews,https://www.yelp.com/biz/l-encanto-d-lola-new-york,"3752 3rd Avenue, Bronx, NY 10456"
838,Red Chili Indian Cafe,"612 Amsterdam AveNew York, NY 10024",[Indian],$,4.0 star rating,36 reviews,https://www.yelp.com/biz/red-chili-indian-cafe-new-york,"3752 3rd Avenue, Bronx, NY 10456"
839,Safari Restaurant NYC,"614 Amsterdam AveNew York, NY 10024",[African],$,4.5 star rating,25 reviews,https://www.yelp.com/biz/safari-restaurant-nyc-new-york,"3752 3rd Avenue, Bronx, NY 10456"
840,Wing Cheong Restaurant,"21 Bedford StNew York, NY 10014",[Chinese],$,3.5 star rating,15 reviews,https://www.yelp.com/biz/wing-cheong-restaurant-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
841,A Gusto,"14 Bedford StNew York, NY 10014","[Bars,, Cafes,, Bakeries]",$$,4.0 star rating,17 reviews,https://www.yelp.com/biz/a-gusto-bedford-stuyvesant-2,"101 109 Lenox Avenue, New York, NY 10026"
842,King Pizza & Fried Chicken,"146 W Houston StNew York, NY 10012",[Pizza],$,4.5 star rating,24 reviews,https://www.yelp.com/biz/king-pizza-and-fried-chicken-brooklyn-2,"101 109 Lenox Avenue, New York, NY 10026"
843,New Ocean King Seafood,"79 MacDougal StNew York, NY 10012",[Seafood],$$,4.5 star rating,14 reviews,https://www.yelp.com/biz/new-ocean-king-seafood-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
844,El Jeffe,"193 Bleecker StNew York, NY 10012","[New, Mexican, Cuisine]",$,4.5 star rating,122 reviews,https://www.yelp.com/biz/el-jeffe-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
845,Cozy Coffee Corp,"35 Downing StNew York, NY 10014","[Cafes,, Coffee, &, Tea,, Breakfast, &, Brunch]",$,4.0 star rating,737 reviews,https://www.yelp.com/biz/cozy-coffee-corp-brooklyn-3,"101 109 Lenox Avenue, New York, NY 10026"
846,A&A Bake & Doubles Shop,"257 6th AveNew York, NY 10014","[Bakeries,, Trinidadian]",$,4.5 star rating,10 reviews,https://www.yelp.com/biz/a-and-a-bake-and-doubles-shop-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
847,Peaches HotHouse,"54 Carmine StNew York, NY 10014",[Southern],$,4.5 star rating,301 reviews,https://www.yelp.com/biz/peaches-hothouse-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
848,Linda’s Rib Kage,"69 Macdougal StNew York, NY 10012","[Soul, Food,, Barbeque,, Sandwiches]",$$,3.0 star rating,106 reviews,https://www.yelp.com/biz/lindas-rib-kage-bedford-stuyvesant,"101 109 Lenox Avenue, New York, NY 10026"
849,David’s Brisket House,"138 W Houston StNew York, NY 10012","[Delis,, Sandwiches]",$,4.0 star rating,62 reviews,https://www.yelp.com/biz/davids-brisket-house-brooklyn,"101 109 Lenox Avenue, New York, NY 10026"
850,Sakura IV,"1063 1st AveNew York, NY 10022","[Sushi, Bars,, Japanese]",$$,4.5 star rating,25 reviews,https://www.yelp.com/biz/sakura-iv-glendale,"1413 Fulton Street, Brooklyn, NY 11216"
851,New York Grill,"405 E 57 StNew York, NY 10022","[American, (Traditional)]",$,4.5 star rating,12 reviews,https://www.yelp.com/biz/new-york-grill-glendale,"1413 Fulton Street, Brooklyn, NY 11216"
852,R & D Tattooing,"401 E 57st StNew York, NY 10022",[Tattoo],$,4.5 star rating,24 reviews,https://www.yelp.com/biz/r-and-d-tattooing-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
853,Christ Tabernacle Church,"405 East 58th StNew York, NY 10022",[Churches],$,3.5 star rating,45 reviews,https://www.yelp.com/biz/christ-tabernacle-church-glendale,"1413 Fulton Street, Brooklyn, NY 11216"
854,Optical Warehouse Outlet,"358 E 57th StNew York, NY 10022","[Eyewear, &, Opticians,, Optometrists]",$,4.0 star rating,9 reviews,https://www.yelp.com/biz/optical-warehouse-outlet-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
855,Joe & John’s Pizzeria,"1071 1st AveNew York, NY 10022",[Pizza],$$,4.5 star rating,38 reviews,https://www.yelp.com/biz/joe-and-johns-pizzeria-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
856,International Coffee Shop,"344 E 59th StNew York, NY 10022","[Coffee, &, Tea,, Diners]",$$,3.0 star rating,27 reviews,https://www.yelp.com/biz/international-coffee-shop-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
857,Pravue Cafe & Albanian Grill,"1065 1st AveNew York, NY 10022","[Modern, European,, Mediterranean,, Halal]",$$,4.5 star rating,33 reviews,https://www.yelp.com/biz/pravue-cafe-and-albanian-grill-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
858,Corato Pizza II,"New York, NY 10022",[Pizza],$$,4.0 star rating,756 reviews,https://www.yelp.com/biz/corato-pizza-ii-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
859,The Monk,"1075 1st AveNew York, NY 10022",[Bars],$$,4.0 star rating,65 reviews,https://www.yelp.com/biz/the-monk-ridgewood,"1413 Fulton Street, Brooklyn, NY 11216"
860,The Mermaid Inn,"3044 Valentine AveBronx, NY 10458","[Seafood,, Breakfast, &, Brunch]",$$,4.0 star rating,293 reviews,https://www.yelp.com/biz/the-mermaid-inn-new-york-2,"6414 Myrtle Avenue, Ridgewood, NY 11385"
