,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
2453,19 Cafe,"84 Manhattan AveNew York, NY 11206","[Coffee, &, Tea,, Asian, Fusion,, Breakfast, &, Brunch]",$$$$,4.5 star rating,360 reviews,https://www.yelp.com/biz/19-cafe-new-york,"65 Whipple Street, Brooklyn, NY 11206"
2454,La Isla Cuchifritos,"6 Graham AveBrooklyn, NY 11206","[Spanish,, Puerto, Rican,, Latin, American]",$$$$,4.0 star rating,143 reviews,https://www.yelp.com/biz/la-isla-cuchifritos-brooklyn,"65 Whipple Street, Brooklyn, NY 11206"
2455,Eastwick,"112 Graham AveBrooklyn, NY 11206","[American, (New),, Middle, Eastern,, Breakfast, &, Brunch]",$,4.5 star rating,32 reviews,https://www.yelp.com/biz/eastwick-brooklyn,"65 Whipple Street, Brooklyn, NY 11206"
2456,‘Leafage,"685 BroadwayBrooklyn, NY 11206","[Salad,, Juice, Bars, &, Smoothies,, Sandwiches]",$$$$,4.5 star rating,910 reviews,https://www.yelp.com/biz/leafage-brooklyn,"65 Whipple Street, Brooklyn, NY 11206"
2457,Cook Street Restaurant,"685 BroadwayBrooklyn, NY 11206",[Chinese],$$,4.5 star rating,21 reviews,https://www.yelp.com/biz/cook-street-restaurant-brooklyn,"65 Whipple Street, Brooklyn, NY 11206"
2458,The Cactus,"715 Flushing AveBrooklyn, NY 11206",[Mexican],$$,5.0 star rating,366 reviews,https://www.yelp.com/biz/the-cactus-brooklyn,"65 Whipple Street, Brooklyn, NY 11206"
2459,Nam Nam,"109 Montrose AveBrooklyn, NY 11206","[Vietnamese,, Coffee, &, Tea]",$$,4.5 star rating,84 reviews,https://www.yelp.com/biz/nam-nam-brooklyn-2,"65 Whipple Street, Brooklyn, NY 11206"
2460,Ovenly,"31 Greenpoint AveBrooklyn, NY 11222","[Bakeries,, Coffee, &, Tea]",$,4.0 star rating,16 reviews,https://www.yelp.com/biz/ovenly-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2461,Bellocq Tea Atelier,"104 West StreetBrooklyn, NY 11222","[Coffee, &, Tea]",$,4.5 star rating,77 reviews,https://www.yelp.com/biz/bellocq-tea-atelier-brooklyn-2,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2462,Paulie Gee’s,"60 Greenpoint AveBrooklyn, NY 11222","[Pizza,, Vegan,, Italian]",$,5.0 star rating,46 reviews,https://www.yelp.com/biz/paulie-gees-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2463,Transmitter Park,"Greenpoint Ave and West StBrooklyn, NY 11222",[Parks],$$,4.0 star rating,41 reviews,https://www.yelp.com/biz/transmitter-park-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2464,Komnata Quest Greenpoint,"52 Kent StBrooklyn, NY 11222","[Escape, Games]",$$,3.5 star rating,18 reviews,https://www.yelp.com/biz/komnata-quest-greenpoint-brooklyn-2,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2465,Naked Dog,"47 Java StGreenpoint, NY 11222","[Italian,, Wine, Bars,, Cocktail, Bars]",$$,3.5 star rating,8 reviews,https://www.yelp.com/biz/naked-dog-greenpoint,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2466,21 Greenpoint,"21 Greenpoint AveBrooklyn, NY 11222","[American, (New),, Seafood,, Pizza]",$$,3.0 star rating,1 review,https://www.yelp.com/biz/21-greenpoint-brooklyn-2,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2467,Ramona,"113 Franklin StBrooklyn, NY 11222","[Cocktail, Bars]",$,5.0 star rating,4 reviews,https://www.yelp.com/biz/ramona-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2468,The Moonlight Mile,"200 Franklin StBrooklyn, NY 11222","[Cocktail, Bars]",$,5.0 star rating,1 review,https://www.yelp.com/biz/the-moonlight-mile-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2469,Broken Land,"105 Franklin StBrooklyn, NY 11222",[Bars],$$,3.5 star rating,7 reviews,https://www.yelp.com/biz/broken-land-brooklyn,"19 Greenpoint Avenue, Brooklyn, NY 11222"
2470,Fratelli’s Pizza Cafe,"404 Hunts Point AvenueBronx, NY 10474",[Pizza],$$,4.0 star rating,4 reviews,https://www.yelp.com/biz/fratellis-pizza-cafe-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2471,Randall Restaurant,"1328 Randall AveBronx, NY 10474","[Latin, American]",$$,2.5 star rating,12 reviews,https://www.yelp.com/biz/randall-restaurant-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2472,Market Hero’s,"1390 Randall AvenueBronx, NY 10474",[Restaurants],$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/market-heros-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2473,City Tamale,"1316 Oakpoint AveBronx, NY 10474","[Mexican,, Breakfast, &, Brunch,, Food, Trucks]",$$,4.0 star rating,148 reviews,https://www.yelp.com/biz/city-tamale-bronx-3,"1520 Randall Avenue, Bronx, NY 10474"
2474,Market Kitchen,"405 Hunts Point AveBronx, NY 10474",[Delis],$,4.0 star rating,716 reviews,https://www.yelp.com/biz/market-kitchen-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2475,Famous Famiglia,"Lower Level Food CourtEast Elmhurst, NY 11371","[Pizza,, Italian]",$$$,4.0 star rating,600 reviews,https://www.yelp.com/biz/famous-famiglia-east-elmhurst,"1520 Randall Avenue, Bronx, NY 10474"
2476,The Hunts Point Cafe & Grill,"402 Hunts Point AveBronx, NY 10474","[Cafes,, American, (Traditional),, Burgers]",$$,4.5 star rating,115 reviews,https://www.yelp.com/biz/the-hunts-point-cafe-and-grill-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2477,El Torito,"1380 Randall AveBronx, NY 10474",[Mexican],$$,3.0 star rating,370 reviews,https://www.yelp.com/biz/el-torito-bronx,"1520 Randall Avenue, Bronx, NY 10474"
2478,Asian Chao,"Lower Level Food CtEast Elmhurst, NY 11370",[Chinese],$$,4.0 star rating,147 reviews,https://www.yelp.com/biz/asian-chao-east-elmhurst,"1520 Randall Avenue, Bronx, NY 10474"
2479,The Point Cafe and Bascom Catering,"940 Garrison AveNew York, NY 10474",[Cafes],$,4.5 star rating,1050 reviews,https://www.yelp.com/biz/the-point-cafe-and-bascom-catering-new-york,"1520 Randall Avenue, Bronx, NY 10474"
2480,Acappella,"1 Hudson StNew York, NY 10013",[Italian],$$,4.0 star rating,418 reviews,https://www.yelp.com/biz/acappella-new-york,"150 152 Chambers Street, New York, NY 10007"
2481,Marc Forgione,"134 Reade StNew York, NY 10013","[American, (New)]",$,4.0 star rating,23 reviews,https://www.yelp.com/biz/marc-forgione-new-york-2,"150 152 Chambers Street, New York, NY 10007"
2482,Kaffe 1668,"275 Greenwich StNew York, NY 10007","[Coffee, &, Tea]",$,4.0 star rating,221 reviews,https://www.yelp.com/biz/kaffe-1668-new-york,"150 152 Chambers Street, New York, NY 10007"
2483,Tribeca Dental Design,"144 Chambers StNew York, NY 10007","[General, Dentistry]",$$,4.0 star rating,76 reviews,https://www.yelp.com/biz/tribeca-dental-design-new-york,"150 152 Chambers Street, New York, NY 10007"
2484,Zucker’s Bagels & Smoked Fish,"146 Chambers StNew York, NY 10007","[Delis,, Bagels,, Breakfast, &, Brunch]",$,4.0 star rating,18 reviews,https://www.yelp.com/biz/zuckers-bagels-and-smoked-fish-new-york,"150 152 Chambers Street, New York, NY 10007"
2485,Mulberry & Vine,"73 Warren StNew York, NY 10007","[American, (New),, Vegan]",$$,4.0 star rating,6 reviews,https://www.yelp.com/biz/mulberry-and-vine-new-york,"150 152 Chambers Street, New York, NY 10007"
2486,Bouley,"163 Duane StNew York, NY 10013",[French],$$,4.0 star rating,7 reviews,https://www.yelp.com/biz/bouley-new-york-2,"150 152 Chambers Street, New York, NY 10007"
2487,Whole Foods Market,"270 Greenwich StNew York, NY 10007","[Grocery,, Specialty, Food,, Coffee, &, Tea,, Burgers]",$$,3.5 star rating,63 reviews,https://www.yelp.com/biz/whole-foods-market-new-york-8,"150 152 Chambers Street, New York, NY 10007"
2488,Wicked Juice and Kitchen,"88 West BroadwayNew York, NY 10007","[Juice, Bars, &, Smoothies,, Salad,, Breakfast, &, Brunch]",$$,3.5 star rating,21 reviews,https://www.yelp.com/biz/wicked-juice-and-kitchen-new-york,"150 152 Chambers Street, New York, NY 10007"
2489,Little Park,"85 W BroadwayNew York, NY 10007","[American, (New),, Seafood,, Salad]",$$,4.0 star rating,22 reviews,https://www.yelp.com/biz/little-park-new-york,"150 152 Chambers Street, New York, NY 10007"
2490,Beijing Dumpling House,"88-38 Sutphin BlvdJamaica, NY 11435","[Bubble, Tea,, Chinese]",$$,4.0 star rating,25 reviews,https://www.yelp.com/biz/beijing-dumpling-house-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2491,Bella’s Place Restaurant,"87-77 Sutphin BlvdJamaica, NY 11435",[Mexican],$$,3.0 star rating,89 reviews,https://www.yelp.com/biz/bellas-place-restaurant-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2492,Tienda Guatemalteca,"143-07 Hillside AveJamaica, NY 11435","[Latin, American]",$,4.5 star rating,11 reviews,https://www.yelp.com/biz/tienda-guatemalteca-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2493,Maloney’s,"87-67 Sutphin BlvdJamaica, NY 11435","[Irish,, Pubs]",$$,3.5 star rating,63 reviews,https://www.yelp.com/biz/maloneys-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2494,Punto Rojo Bakery Coffee Restaurant,"14716 Hillside AveJamaica, NY 11435",[Colombian],$,4.0 star rating,65 reviews,https://www.yelp.com/biz/punto-rojo-bakery-coffee-restaurant-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2495,Sweet Mango,"8782 Sutphin BlvdJamaica, NY 11435","[Bubble, Tea,, Juice, Bars, &, Smoothies,, Mexican]",$$,5.0 star rating,29 reviews,https://www.yelp.com/biz/sweet-mango-jamaica-2,"14401 Hillside Avenue, Jamaica, NY 11435"
2496,Tacos Carmelita Truck,"88 Ave & Sutphin BlvdJamaica, NY 11435","[Mexican,, Food, Stands]",$$,4.0 star rating,34 reviews,https://www.yelp.com/biz/tacos-carmelita-truck-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2497,El Comal,"148-60 Hillside AveJamaica, NY 11418",[Salvadoran],$$,4.5 star rating,25 reviews,https://www.yelp.com/biz/el-comal-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2498,El Rey Restaurant,"14713 Hillside AveJamaica, NY 11435","[Latin, American]",$$,3.0 star rating,9 reviews,https://www.yelp.com/biz/el-rey-restaurant-jamaica,"14401 Hillside Avenue, Jamaica, NY 11435"
2499,Nutripan 2,"88-44 Sutphin BlvdJamaica, NY 11435","[American, (New),, Breakfast, &, Brunch]",$$,4.0 star rating,1 review,https://www.yelp.com/biz/nutripan-2-jamaica-3,"14401 Hillside Avenue, Jamaica, NY 11435"
2500,Estrellita Poblana II,"2819 White Plains RdBronx, NY 10467",[Mexican],$$,4.5 star rating,4 reviews,https://www.yelp.com/biz/estrellita-poblana-ii-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2501,Feroza’s Restaurant Roti,"716 Burke AveBronx, NY 10467",[Trinidadian],$$,4.5 star rating,12 reviews,https://www.yelp.com/biz/ferozas-restaurant-roti-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2502,The MJ Treatment Spa & Wellness,"3000 Bronx Park EBronx, NY 10467","[Massage,, Skin, Care,, Acupuncture]",$$,4.0 star rating,61 reviews,https://www.yelp.com/biz/the-mj-treatment-spa-and-wellness-bronx-3,"2901 2915 White Plains Road, Bronx, NY 10467"
2503,Simply Seafood,"2542b White Plains RdEast Bronx, NY 10467",[Seafood],$$,4.5 star rating,22 reviews,https://www.yelp.com/biz/simply-seafood-east-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2504,Lash West Indian And American Cuisine,"800 Burke AveBronx, NY 10467","[Indian,, American, (Traditional)]",$$,4.5 star rating,39 reviews,https://www.yelp.com/biz/lash-west-indian-and-american-cuisine-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2505,Corner Furniture,"2916 White Plains RdBronx, NY 10467","[Furniture, Stores]",$$,4.0 star rating,28 reviews,https://www.yelp.com/biz/corner-furniture-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2506,Century Chinese Restaurant,"2861 White Plains RoadBronx, NY 10467",[Chinese],$$$$,4.0 star rating,5 reviews,https://www.yelp.com/biz/century-chinese-restaurant-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2507,Vesuvio Pizza,"680 Allerton AveBronx, NY 10467",[Pizza],$$,4.5 star rating,2 reviews,https://www.yelp.com/biz/vesuvio-pizza-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2508,Verona Pizza & Italian,"2515 Boston RdBronx, NY 10467","[Italian,, Pizza]",$,5.0 star rating,14 reviews,https://www.yelp.com/biz/verona-pizza-and-italian-bronx,"2901 2915 White Plains Road, Bronx, NY 10467"
2509,Lexa Bar & Garden,"357 E 204th StNorwood, NY 10467","[Cocktail, Bars,, American, (New)]",$$,3.5 star rating,10 reviews,https://www.yelp.com/biz/lexa-bar-and-garden-norwood,"2901 2915 White Plains Road, Bronx, NY 10467"
2510,Vista Hermosa Restaurant,"1201 Evergreen AveBronx, NY 10472",[Mexican],$$,3.0 star rating,52 reviews,https://www.yelp.com/biz/vista-hermosa-restaurant-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2511,Yankee J-Z Pizza,"1599 Westchester AveBronx, NY 10472",[Pizza],$$,4.5 star rating,6 reviews,https://www.yelp.com/biz/yankee-j-z-pizza-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2512,El Pabellon De Oro,"1501 Westchester AveBronx, NY 10472","[Latin, American,, Asian, Fusion,, Mexican]",$$,3.5 star rating,8 reviews,https://www.yelp.com/biz/el-pabellon-de-oro-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2513,Popeyes Chicken and Biscuits,"949 E 174th StBronx, NY 10460","[Fast, Food]",$$,4.0 star rating,40 reviews,https://www.yelp.com/biz/popeyes-chicken-and-biscuits-bronx-6,"1512 Boone Avenue, Bronx, NY 10460"
2514,Gustiamo,"1715 W Farms RdBronx, NY 10460","[Specialty, Food,, Italian]",$,3.5 star rating,178 reviews,https://www.yelp.com/biz/gustiamo-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2515,Fiorano Hand Carwash,"1301 Westchester AveBronx, NY 10459","[Car, Wash]",$$,3.5 star rating,42 reviews,https://www.yelp.com/biz/fiorano-hand-carwash-bronx-2,"1512 Boone Avenue, Bronx, NY 10460"
2516,Tulcimex Corporation,"1197 Bryant AveBronx, NY 10459","[Delis,, Sandwiches,, Mexican]",$$,4.0 star rating,15 reviews,https://www.yelp.com/biz/tulcimex-corporation-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2517,IHOP,"961 E 174th StBronx, NY 10460","[Breakfast, &, Brunch]",$$,3.5 star rating,80 reviews,https://www.yelp.com/biz/ihop-bronx-2,"1512 Boone Avenue, Bronx, NY 10460"
2518,El Molcajete,"1506-08 Westchester AveNew York, NY 10461",[Mexican],$$,4.0 star rating,41 reviews,https://www.yelp.com/biz/el-molcajete-new-york,"1512 Boone Avenue, Bronx, NY 10460"
2519,Happy Wok No 1,"1284 Southern BoulevardBronx, NY 10459",[Chinese],$$,3.5 star rating,65 reviews,https://www.yelp.com/biz/happy-wok-no-1-bronx,"1512 Boone Avenue, Bronx, NY 10460"
2520,Italia Pizza,"307 Kings HwyBrooklyn, NY 11223","[Pizza,, Italian]",$$,4.5 star rating,12 reviews,https://www.yelp.com/biz/italia-pizza-brooklyn-2,"332 Kings Highway, Brooklyn, NY 11223"
2521,Pio Pio 9,"282 Kings HwyGravesend, NY 11223","[Peruvian,, Latin, American]",$$,3.0 star rating,9 reviews,https://www.yelp.com/biz/pio-pio-9-gravesend,"332 Kings Highway, Brooklyn, NY 11223"
2522,Chicken Delicious,"286 Kings HwyBrooklyn, NY 11223","[American, (Traditional),, Chicken, Wings]",$,3.0 star rating,3 reviews,https://www.yelp.com/biz/chicken-delicious-brooklyn,"332 Kings Highway, Brooklyn, NY 11223"
2523,El Charrito Restaurant,"214 Highlawn AveBrooklyn, NY 11223",[Mexican],$$,4.0 star rating,602 reviews,https://www.yelp.com/biz/el-charrito-restaurant-brooklyn,"332 Kings Highway, Brooklyn, NY 11223"
2524,Naniwa Sushi,"276 Kings HwyBrooklyn, NY 11223",[Japanese],$$,4.0 star rating,290 reviews,https://www.yelp.com/biz/naniwa-sushi-brooklyn,"332 Kings Highway, Brooklyn, NY 11223"
2525,We Are Georgians,"230 Kings HwyNew York, NY 11223","[Russian,, Bakeries]",$$,4.5 star rating,107 reviews,https://www.yelp.com/biz/we-are-georgians-new-york,"332 Kings Highway, Brooklyn, NY 11223"
2526,Knapp Pizza III,"427 Kings HwyBrooklyn, NY 11223","[Pizza,, Italian]",$$,4.0 star rating,288 reviews,https://www.yelp.com/biz/knapp-pizza-iii-brooklyn,"332 Kings Highway, Brooklyn, NY 11223"
2527,Vic’s Original Pizza,"288 Kings HwyBrooklyn, NY 11223",[Pizza],$$,4.5 star rating,22 reviews,https://www.yelp.com/biz/vics-original-pizza-brooklyn,"332 Kings Highway, Brooklyn, NY 11223"
2528,Emerald Fortune Inc,"318 Kings HwyBrooklyn, NY 11223",[Cantonese],$$,3.5 star rating,121 reviews,https://www.yelp.com/biz/emerald-fortune-inc-brooklyn-2,"332 Kings Highway, Brooklyn, NY 11223"
2529,Guang Zhou Chinese Resturant,"318 Kings HwyNew York, NY 11223",[Chinese],$,4.0 star rating,140 reviews,https://www.yelp.com/biz/guang-zhou-chinese-resturant-new-york,"332 Kings Highway, Brooklyn, NY 11223"
2530,Harlem Public,"3612 BroadwayNew York, NY 10031","[American, (New),, Pubs]",$$,3.5 star rating,42 reviews,https://www.yelp.com/biz/harlem-public-new-york,"3607 Broadway, New York, NY 10031"
2531,The Chipped Cup,"3610 BroadwayNew York, NY 10031","[Coffee, &, Tea,, Bagels]",$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/the-chipped-cup-new-york,"3607 Broadway, New York, NY 10031"
2532,At the Wallace,"3612 BroadwayNew York, NY 10031",[Bars],$$,5.0 star rating,28 reviews,https://www.yelp.com/biz/at-the-wallace-new-york-3,"3607 Broadway, New York, NY 10031"
2533,The Handpulled Noodle,"3600 BroadwayNew York, NY 10031","[Chinese,, Noodles]",$$,4.5 star rating,130 reviews,https://www.yelp.com/biz/the-handpulled-noodle-new-york,"3607 Broadway, New York, NY 10031"
2534,Broadway Finest Deli,"3620 BroadwayNew York, NY 10031","[Delis,, Convenience, Stores]",$,3.0 star rating,132 reviews,https://www.yelp.com/biz/broadway-finest-deli-new-york,"3607 Broadway, New York, NY 10031"
2535,Unione Restaurant,"3628 BroadwayNew York, NY 10031","[Bars,, American, (New)]",$$,3.5 star rating,245 reviews,https://www.yelp.com/biz/unione-restaurant-new-york,"3607 Broadway, New York, NY 10031"
2536,Bono Trattoria,"3658 BroadwayNew York, NY 10031","[Pizza,, Italian]",$$,4.0 star rating,126 reviews,https://www.yelp.com/biz/bono-trattoria-new-york,"3607 Broadway, New York, NY 10031"
2537,Jumbo Pizza Coffee Shop,"3594 BroadwayNew York, NY 10031","[Pizza,, Sandwiches,, Coffee, &, Tea]",$$,3.5 star rating,75 reviews,https://www.yelp.com/biz/jumbo-pizza-coffee-shop-new-york-2,"3607 Broadway, New York, NY 10031"
2538,Dunkin’ Donuts,"3600 BroadwayNew York, NY 10031","[Donuts,, Coffee, &, Tea]",$,3.5 star rating,35 reviews,https://www.yelp.com/biz/dunkin-donuts-new-york-108,"3607 Broadway, New York, NY 10031"
2539,Yolanda’s Tamales,"3380 BroadwayNew York, NY 10031","[Mexican,, Food, Stands]",$,3.5 star rating,134 reviews,https://www.yelp.com/biz/yolandas-tamales-new-york,"3607 Broadway, New York, NY 10031"
2540,Oita Sushi,"1317A 2nd Ave 69th StNew York, NY 10021","[Sushi, Bars,, Japanese,, Caterers]",$$,4.0 star rating,162 reviews,https://www.yelp.com/biz/oita-sushi-new-york,"1308 2nd Avenue, New York, NY 10065"
2541,Gotham Cafe,"1298 2nd AveNew York, NY 10021","[Coffee, &, Tea,, Sandwiches]",$$$$,3.5 star rating,84 reviews,https://www.yelp.com/biz/gotham-cafe-new-york,"1308 2nd Avenue, New York, NY 10065"
2542,Ko Sushi,"1329 2nd AveNew York, NY 10021","[Japanese,, Sushi, Bars]",$$,3.0 star rating,128 reviews,https://www.yelp.com/biz/ko-sushi-new-york-4,"1308 2nd Avenue, New York, NY 10065"
2543,Padoca Bakery,"359 E 68th StNew York, NY 10065","[Coffee, &, Tea,, Breakfast, &, Brunch,, Bakeries]",$,4.0 star rating,109 reviews,https://www.yelp.com/biz/padoca-bakery-new-york,"1308 2nd Avenue, New York, NY 10065"
2544,Shabu-Shabu 70,"314 E 70th StNew York, NY 10021","[Japanese,, Sushi, Bars]",$$,4.5 star rating,42 reviews,https://www.yelp.com/biz/shabu-shabu-70-new-york,"1308 2nd Avenue, New York, NY 10065"
2545,Beijing Wok,"1324 2nd AveNew York, NY 10021",[Chinese],$$,4.5 star rating,95 reviews,https://www.yelp.com/biz/beijing-wok-new-york,"1308 2nd Avenue, New York, NY 10065"
2546,Afghan Kebab House II,"1345 2nd AveNew York, NY 10021",[Afghan],$$,4.0 star rating,54 reviews,https://www.yelp.com/biz/afghan-kebab-house-ii-new-york-2,"1308 2nd Avenue, New York, NY 10065"
2547,Greek Eats,"1229 1st AveNew York, NY 10065",[Greek],$,4.0 star rating,46 reviews,https://www.yelp.com/biz/greek-eats-new-york,"1308 2nd Avenue, New York, NY 10065"
2548,Serena’s Wine Bar Cafe,"1268 2nd AveNew York, NY 10065","[Wine, Bars,, Cafes]",$$,5.0 star rating,15 reviews,https://www.yelp.com/biz/serenas-wine-bar-cafe-new-york,"1308 2nd Avenue, New York, NY 10065"
2549,Beach Cafe,"1326 2nd AveNew York, NY 10021","[American, (Traditional),, Burgers,, Pizza]",$,3.5 star rating,230 reviews,https://www.yelp.com/biz/beach-cafe-new-york,"1308 2nd Avenue, New York, NY 10065"
2550,Stage Door Pizza,"26 Vesey StNew York, NY 10007",[Pizza],$,3.5 star rating,79 reviews,https://www.yelp.com/biz/stage-door-pizza-new-york,"6 10 Barclay Street, New York, NY 10007"
2551,The Wooly Daily,"11 Barclay StNew York, NY 10007","[Coffee, &, Tea,, Bakeries]",$$,4.5 star rating,312 reviews,https://www.yelp.com/biz/the-wooly-daily-new-york,"6 10 Barclay Street, New York, NY 10007"
